lon,lat,lev,time,pe
1.0,32.5,12.0,2020-06-25,0.66859204
1.0,32.5,12.0,2020-06-26,0.13718411
1.0,32.5,12.0,2020-06-27,0.38555956
1.0,32.5,12.0,2020-06-28,0.48231044
1.0,32.5,12.0,2020-06-29,0.12779783
1.0,32.5,12.0,2020-06-30,0.15884477
1.0,32.5,12.0,2020-07-01,0.35812274
1.0,32.5,12.0,2020-07-02,0.10685921
1.0,32.5,12.0,2020-07-03,0.7176896
1.0,32.5,12.0,2020-07-04,0.53213
1.0,32.5,12.0,2020-07-05,0.45126355
1.0,32.5,12.0,2020-07-06,0.32635382
1.0,32.5,12.0,2020-07-07,0.40794224
1.0,32.5,12.0,2020-07-08,0.10108303
1.0,32.5,12.0,2020-07-09,0.13935019
1.0,32.5,12.0,2020-07-10,0.4259928
1.0,32.5,12.0,2020-07-11,0.3833935
1.0,32.5,12.0,2020-07-12,0.13862815
1.0,32.5,12.0,2020-07-13,0.24765344
1.0,32.5,12.0,2020-07-14,0.20433213
1.0,32.5,12.0,2020-07-15,0.18267149
1.0,32.5,12.0,2020-07-16,0.38844764
1.0,32.5,12.0,2020-07-17,0.2469314
1.0,32.5,12.0,2020-07-18,0.2202166
1.0,32.5,12.0,2020-07-19,0.09602889
1.0,32.5,12.0,2020-07-20,0.059927795
1.0,32.5,12.0,2020-07-21,0.47148013
1.0,32.5,12.0,2020-07-22,0.4960289
1.0,32.5,12.0,2020-07-23,0.2505415
1.0,32.5,12.0,2020-07-24,0.3306859
1.0,32.5,12.0,2020-07-25,0.28808662
1.0,32.5,12.0,2020-07-26,0.7602888
1.0,32.5,12.0,2020-07-27,0.5935018
1.0,32.5,13.0,2020-04-01,0.7595668
1.0,32.5,13.0,2020-04-02,0.8115524
1.0,32.5,13.0,2020-04-03,0.8274368
1.0,32.5,13.0,2020-04-04,0.87653434
1.0,32.5,13.0,2020-04-05,0.78122747
1.0,32.5,13.0,2020-04-06,0.8057761
1.0,32.5,13.0,2020-04-07,0.77184117
1.0,32.5,13.0,2020-04-08,0.79205775
1.0,32.5,13.0,2020-04-09,0.70397115
1.0,32.5,13.0,2020-04-10,0.16750902
1.0,32.5,13.0,2020-04-11,0.833935
1.0,32.5,13.0,2020-04-12,0.8498195
1.0,32.5,13.0,2020-04-13,0.8050541
1.0,32.5,13.0,2020-04-14,0.5429603
1.0,32.5,13.0,2020-04-15,0.8158845
1.0,32.5,13.0,2020-04-16,0.47003612
1.0,32.5,13.0,2020-04-17,0.44259927
1.0,32.5,13.0,2020-04-18,0.06064982
1.0,32.5,13.0,2020-04-19,0.75740075
1.0,32.5,13.0,2020-04-20,0.8736462
1.0,32.5,13.0,2020-04-21,0.867148
1.0,32.5,13.0,2020-04-22,0.8592058
1.0,32.5,13.0,2020-04-23,0.831769
1.0,32.5,13.0,2020-04-24,0.80144405
1.0,32.5,13.0,2020-04-25,0.8498195
1.0,32.5,13.0,2020-04-26,0.7884477
1.0,32.5,13.0,2020-04-27,0.80866426
1.0,32.5,13.0,2020-04-28,0.78628165
1.0,32.5,13.0,2020-04-29,0.4866426
1.0,32.5,13.0,2020-04-30,0.17617328
1.0,32.5,13.0,2020-05-01,0.3429603
1.0,32.5,13.0,2020-05-02,0.735018
1.0,32.5,13.0,2020-05-03,0.38483754
1.0,32.5,13.0,2020-05-04,0.7978339
1.0,32.5,13.0,2020-05-05,0.8151625
1.0,32.5,13.0,2020-05-06,0.6209386
1.0,32.5,13.0,2020-05-07,0.22743683
1.0,32.5,13.0,2020-05-08,0.15956679
1.0,32.5,13.0,2020-05-09,0.7898917
1.0,32.5,13.0,2020-05-10,0.7198556
1.0,32.5,13.0,2020-05-11,0.82166064
1.0,32.5,13.0,2020-05-12,0.56606495
1.0,32.5,13.0,2020-05-13,0.018772563
1.0,32.5,13.0,2020-05-14,0.30758125
1.0,32.5,13.0,2020-05-15,0.74151623
1.0,32.5,13.0,2020-05-16,0.6425993
1.0,32.5,13.0,2020-05-17,0.5083032
1.0,32.5,13.0,2020-05-18,0.8310469
1.0,32.5,13.0,2020-05-19,0.7472924
1.0,32.5,13.0,2020-05-20,0.7841155
1.0,32.5,13.0,2020-05-21,0.52490973
1.0,32.5,13.0,2020-05-22,0.2
1.0,32.5,13.0,2020-05-23,0.4527076
1.0,32.5,13.0,2020-05-24,0.76245487
1.0,32.5,13.0,2020-05-25,0.77761734
1.0,32.5,13.0,2020-05-26,0.7956679
1.0,32.5,13.0,2020-05-27,0.64837545
1.0,32.5,13.0,2020-05-28,0.34440434
1.0,32.5,13.0,2020-05-29,0.42238268
1.0,32.5,13.0,2020-05-30,0.6772563
1.0,32.5,13.0,2020-05-31,0.36101082
1.0,32.5,13.0,2020-06-01,0.6960289
1.0,32.5,13.0,2020-06-02,0.5913357
1.0,32.5,13.0,2020-06-03,0.65487367
1.0,32.5,13.0,2020-06-04,0.70902526
1.0,32.5,13.0,2020-06-05,0.7277978
1.0,32.5,13.0,2020-06-06,0.75812274
1.0,32.5,13.0,2020-06-07,0.26859206
1.0,32.5,13.0,2020-06-08,0.4072202
1.0,32.5,13.0,2020-06-09,0.4368231
1.0,32.5,13.0,2020-06-10,0.2166065
1.0,32.5,13.0,2020-06-11,0.21732853
1.0,32.5,13.0,2020-06-12,0.78700364
1.0,32.5,13.0,2020-06-13,0.6967509
1.0,32.5,13.0,2020-06-14,0.38700363
1.0,32.5,13.0,2020-06-15,0.115523465
1.0,32.5,13.0,2020-06-16,0.56895304
1.0,32.5,13.0,2020-06-17,0.63176894
1.0,32.5,13.0,2020-06-18,0.6057762
1.0,32.5,13.0,2020-06-19,0.7256318
1.0,32.5,13.0,2020-06-20,0.6851986
1.0,32.5,13.0,2020-06-21,0.10541516
1.0,32.5,13.0,2020-06-22,0.4137184
1.0,32.5,13.0,2020-06-23,0.7610109
1.0,32.5,13.0,2020-06-24,0.39927796
1.0,32.5,13.0,2020-06-25,0.7198556
1.0,32.5,13.0,2020-06-26,0.10541516
1.0,32.5,13.0,2020-06-27,0.3703971
1.0,32.5,13.0,2020-06-28,0.49819493
1.0,32.5,13.0,2020-06-29,0.12924188
1.0,32.5,13.0,2020-06-30,0.23393501
1.0,32.5,13.0,2020-07-01,0.2736462
1.0,32.5,13.0,2020-07-02,0.08447653
1.0,32.5,13.0,2020-07-03,0.67581224
1.0,32.5,13.0,2020-07-04,0.7516245
1.0,32.5,13.0,2020-07-05,0.44259927
1.0,32.5,13.0,2020-07-06,0.16028881
1.0,32.5,13.0,2020-07-07,0.4129964
1.0,32.5,13.0,2020-07-08,0.067148015
1.0,32.5,13.0,2020-07-09,0.18844765
1.0,32.5,13.0,2020-07-10,0.28880867
1.0,32.5,13.0,2020-07-11,0.36895308
1.0,32.5,13.0,2020-07-12,0.19061372
1.0,32.5,13.0,2020-07-13,0.48953068
1.0,32.5,13.0,2020-07-14,0.20433213
1.0,32.5,13.0,2020-07-15,0.11119134
1.0,32.5,13.0,2020-07-16,0.31263536
1.0,32.5,13.0,2020-07-17,0.3797834
1.0,32.5,13.0,2020-07-18,0.19277978
1.0,32.5,13.0,2020-07-19,0.04909747
1.0,32.5,13.0,2020-07-20,0.056317687
1.0,32.5,13.0,2020-07-21,0.32996392
1.0,32.5,13.0,2020-07-22,0.45487365
1.0,32.5,13.0,2020-07-23,0.1732852
1.0,32.5,13.0,2020-07-24,0.1501805
1.0,32.5,13.0,2020-07-25,0.2028881
1.0,32.5,13.0,2020-07-26,0.70180506
1.0,32.5,13.0,2020-07-27,0.39205775
1.0,32.5,14.0,2020-04-01,0.6714801
1.0,32.5,14.0,2020-04-02,0.73862815
1.0,32.5,14.0,2020-04-03,0.75812274
1.0,32.5,14.0,2020-04-04,0.7956679
1.0,32.5,14.0,2020-04-05,0.6570397
1.0,32.5,14.0,2020-04-06,0.71046937
1.0,32.5,14.0,2020-04-07,0.69025266
1.0,32.5,14.0,2020-04-08,0.70902526
1.0,32.5,14.0,2020-04-09,0.60505414
1.0,32.5,14.0,2020-04-10,0.1400722
1.0,32.5,14.0,2020-04-11,0.7552346
1.0,32.5,14.0,2020-04-12,0.8064982
1.0,32.5,14.0,2020-04-13,0.7494585
1.0,32.5,14.0,2020-04-14,0.47148013
1.0,32.5,14.0,2020-04-15,0.7422382
1.0,32.5,14.0,2020-04-16,0.46281588
1.0,32.5,14.0,2020-04-17,0.54873645
1.0,32.5,14.0,2020-04-18,0.067870036
1.0,32.5,14.0,2020-04-19,0.65487367
1.0,32.5,14.0,2020-04-20,0.7963899
1.0,32.5,14.0,2020-04-21,0.79277974
1.0,32.5,14.0,2020-04-22,0.77761734
1.0,32.5,14.0,2020-04-23,0.7631769
1.0,32.5,14.0,2020-04-24,0.72346574
1.0,32.5,14.0,2020-04-25,0.7617329
1.0,32.5,14.0,2020-04-26,0.74296033
1.0,32.5,14.0,2020-04-27,0.7299639
1.0,32.5,14.0,2020-04-28,0.71913356
1.0,32.5,14.0,2020-04-29,0.48086643
1.0,32.5,14.0,2020-04-30,0.10974729
1.0,32.5,14.0,2020-05-01,0.4866426
1.0,32.5,14.0,2020-05-02,0.67581224
1.0,32.5,14.0,2020-05-03,0.29241878
1.0,32.5,14.0,2020-05-04,0.71841156
1.0,32.5,14.0,2020-05-05,0.73140794
1.0,32.5,14.0,2020-05-06,0.5184115
1.0,32.5,14.0,2020-05-07,0.52924186
1.0,32.5,14.0,2020-05-08,0.300361
1.0,32.5,14.0,2020-05-09,0.72129965
1.0,32.5,14.0,2020-05-10,0.6180505
1.0,32.5,14.0,2020-05-11,0.7487365
1.0,32.5,14.0,2020-05-12,0.5841155
1.0,32.5,14.0,2020-05-13,0.036101084
1.0,32.5,14.0,2020-05-14,0.33429602
1.0,32.5,14.0,2020-05-15,0.6815885
1.0,32.5,14.0,2020-05-16,0.21010831
1.0,32.5,14.0,2020-05-17,0.31191337
1.0,32.5,14.0,2020-05-18,0.7465704
1.0,32.5,14.0,2020-05-19,0.699639
1.0,32.5,14.0,2020-05-20,0.71191335
1.0,32.5,14.0,2020-05-21,0.43610108
1.0,32.5,14.0,2020-05-22,0.13574007
1.0,32.5,14.0,2020-05-23,0.44981948
1.0,32.5,14.0,2020-05-24,0.7176896
1.0,32.5,14.0,2020-05-25,0.698917
1.0,32.5,14.0,2020-05-26,0.72129965
1.0,32.5,14.0,2020-05-27,0.6173285
1.0,32.5,14.0,2020-05-28,0.31480145
1.0,32.5,14.0,2020-05-29,0.33574006
1.0,32.5,14.0,2020-05-30,0.5870036
1.0,32.5,14.0,2020-05-31,0.2859206
1.0,32.5,14.0,2020-06-01,0.65920573
1.0,32.5,14.0,2020-06-02,0.566787
1.0,32.5,14.0,2020-06-03,0.56534296
1.0,32.5,14.0,2020-06-04,0.6375451
1.0,32.5,14.0,2020-06-05,0.66714805
1.0,32.5,14.0,2020-06-06,0.5841155
1.0,32.5,14.0,2020-06-07,0.24259928
1.0,32.5,14.0,2020-06-08,0.46859205
1.0,32.5,14.0,2020-06-09,0.57833934
1.0,32.5,14.0,2020-06-10,0.16678701
1.0,32.5,14.0,2020-06-11,0.21227436
1.0,32.5,14.0,2020-06-12,0.72851986
1.0,32.5,14.0,2020-06-13,0.61949456
1.0,32.5,14.0,2020-06-14,0.2823105
1.0,32.5,14.0,2020-06-15,0.113357395
1.0,32.5,14.0,2020-06-16,0.601444
1.0,32.5,14.0,2020-06-17,0.43249097
1.0,32.5,14.0,2020-06-18,0.65126354
1.0,32.5,14.0,2020-06-19,0.6736462
1.0,32.5,14.0,2020-06-20,0.64837545
1.0,32.5,14.0,2020-06-21,0.05198556
1.0,32.5,14.0,2020-06-22,0.2895307
1.0,32.5,14.0,2020-06-23,0.6931408
1.0,32.5,14.0,2020-06-24,0.5227437
1.0,32.5,14.0,2020-06-25,0.5465704
1.0,32.5,14.0,2020-06-26,0.1234657
1.0,32.5,14.0,2020-06-27,0.2931408
1.0,32.5,14.0,2020-06-28,0.599278
1.0,32.5,14.0,2020-06-29,0.09602889
1.0,32.5,14.0,2020-06-30,0.20938627
1.0,32.5,14.0,2020-07-01,0.50758123
1.0,32.5,14.0,2020-07-02,0.08519856
1.0,32.5,14.0,2020-07-03,0.666426
1.0,32.5,14.0,2020-07-04,0.68303245
1.0,32.5,14.0,2020-07-05,0.39277977
1.0,32.5,14.0,2020-07-06,0.24043322
1.0,32.5,14.0,2020-07-07,0.42238268
1.0,32.5,14.0,2020-07-08,0.032490976
1.0,32.5,14.0,2020-07-09,0.1768953
1.0,32.5,14.0,2020-07-10,0.18050541
1.0,32.5,14.0,2020-07-11,0.27870038
1.0,32.5,14.0,2020-07-12,0.36895308
1.0,32.5,14.0,2020-07-13,0.66714805
1.0,32.5,14.0,2020-07-14,0.30613717
1.0,32.5,14.0,2020-07-15,0.08231047
1.0,32.5,14.0,2020-07-16,0.1696751
1.0,32.5,14.0,2020-07-17,0.43537906
1.0,32.5,14.0,2020-07-18,0.19711192
1.0,32.5,14.0,2020-07-19,0.056317687
1.0,32.5,14.0,2020-07-20,0.090252705
1.0,32.5,14.0,2020-07-21,0.4931408
1.0,32.5,14.0,2020-07-22,0.5393502
1.0,32.5,14.0,2020-07-23,0.06859206
1.0,32.5,14.0,2020-07-24,0.16462094
1.0,32.5,14.0,2020-07-25,0.4765343
1.0,32.5,14.0,2020-07-26,0.30108303
1.0,32.5,14.0,2020-07-27,0.50541514
1.0,32.5,15.0,2020-04-01,0.47797835
1.0,32.5,15.0,2020-04-02,0.60216606
1.0,32.5,15.0,2020-04-03,0.63610107
1.0,32.5,15.0,2020-04-04,0.65487367
1.0,32.5,15.0,2020-04-05,0.39133576
1.0,32.5,15.0,2020-04-06,0.55884475
1.0,32.5,15.0,2020-04-07,0.5523466
1.0,32.5,15.0,2020-04-08,0.5472924
1.0,32.5,15.0,2020-04-09,0.5718412
1.0,32.5,15.0,2020-04-10,0.12635379
1.0,32.5,15.0,2020-04-11,0.29891697
1.0,32.5,15.0,2020-04-12,0.6433213
1.0,32.5,15.0,2020-04-13,0.6158845
1.0,32.5,15.0,2020-04-14,0.4866426
1.0,32.5,15.0,2020-04-15,0.6101083
1.0,32.5,15.0,2020-04-16,0.33790612
1.0,32.5,15.0,2020-04-17,0.5617328
1.0,32.5,15.0,2020-04-18,0.028880866
1.0,32.5,15.0,2020-04-19,0.19422382
1.0,32.5,15.0,2020-04-20,0.6534296
1.0,32.5,15.0,2020-04-21,0.5942238
1.0,32.5,15.0,2020-04-22,0.6375451
1.0,32.5,15.0,2020-04-23,0.633935
1.0,32.5,15.0,2020-04-24,0.5826715
1.0,32.5,15.0,2020-04-25,0.6209386
1.0,32.5,15.0,2020-04-26,0.6252707
1.0,32.5,15.0,2020-04-27,0.601444
1.0,32.5,15.0,2020-04-28,0.601444
1.0,32.5,15.0,2020-04-29,0.47509024
1.0,32.5,15.0,2020-04-30,0.10830325
1.0,32.5,15.0,2020-05-01,0.07509025
1.0,32.5,15.0,2020-05-02,0.5841155
1.0,32.5,15.0,2020-05-03,0.30902526
1.0,32.5,15.0,2020-05-04,0.58555955
1.0,32.5,15.0,2020-05-05,0.6
1.0,32.5,15.0,2020-05-06,0.37472925
1.0,32.5,15.0,2020-05-07,0.40072203
1.0,32.5,15.0,2020-05-08,0.4036101
1.0,32.5,15.0,2020-05-09,0.5913357
1.0,32.5,15.0,2020-05-10,0.49530688
1.0,32.5,15.0,2020-05-11,0.6137184
1.0,32.5,15.0,2020-05-12,0.49169675
1.0,32.5,15.0,2020-05-13,0.045487363
1.0,32.5,15.0,2020-05-14,0.33862814
1.0,32.5,15.0,2020-05-15,0.5371841
1.0,32.5,15.0,2020-05-16,0.102527075
1.0,32.5,15.0,2020-05-17,0.09675091
1.0,32.5,15.0,2020-05-18,0.57039714
1.0,32.5,15.0,2020-05-19,0.5631769
1.0,32.5,15.0,2020-05-20,0.5942238
1.0,32.5,15.0,2020-05-21,0.37545127
1.0,32.5,15.0,2020-05-22,0.16750902
1.0,32.5,15.0,2020-05-23,0.4057762
1.0,32.5,15.0,2020-05-24,0.58989173
1.0,32.5,15.0,2020-05-25,0.6252707
1.0,32.5,15.0,2020-05-26,0.5942238
1.0,32.5,15.0,2020-05-27,0.43249097
1.0,32.5,15.0,2020-05-28,0.39205775
1.0,32.5,15.0,2020-05-29,0.1898917
1.0,32.5,15.0,2020-05-30,0.5270758
1.0,32.5,15.0,2020-05-31,0.29530686
1.0,32.5,15.0,2020-06-01,0.5407942
1.0,32.5,15.0,2020-06-02,0.533574
1.0,32.5,15.0,2020-06-03,0.44765344
1.0,32.5,15.0,2020-06-04,0.5357401
1.0,32.5,15.0,2020-06-05,0.55812275
1.0,32.5,15.0,2020-06-06,0.52924186
1.0,32.5,15.0,2020-06-07,0.07364621
1.0,32.5,15.0,2020-06-08,0.42527074
1.0,32.5,15.0,2020-06-09,0.3624549
1.0,32.5,15.0,2020-06-10,0.08808664
1.0,32.5,15.0,2020-06-11,0.3588448
1.0,32.5,15.0,2020-06-12,0.6180505
1.0,32.5,15.0,2020-06-13,0.59783393
1.0,32.5,15.0,2020-06-14,0.21010831
1.0,32.5,15.0,2020-06-15,0.07436823
1.0,32.5,15.0,2020-06-16,0.5617328
1.0,32.5,15.0,2020-06-17,0.22382672
1.0,32.5,15.0,2020-06-18,0.5617328
1.0,32.5,15.0,2020-06-19,0.57761735
1.0,32.5,15.0,2020-06-20,0.47509024
1.0,32.5,15.0,2020-06-21,0.036101084
1.0,32.5,15.0,2020-06-22,0.24259928
1.0,32.5,15.0,2020-06-23,0.5812274
1.0,32.5,15.0,2020-06-24,0.38194945
1.0,32.5,15.0,2020-06-25,0.633213
1.0,32.5,15.0,2020-06-26,0.20794225
1.0,32.5,15.0,2020-06-27,0.22888087
1.0,32.5,15.0,2020-06-28,0.5350181
1.0,32.5,15.0,2020-06-29,0.06498195
1.0,32.5,15.0,2020-06-30,0.16173284
1.0,32.5,15.0,2020-07-01,0.3270758
1.0,32.5,15.0,2020-07-02,0.2036101
1.0,32.5,15.0,2020-07-03,0.5509025
1.0,32.5,15.0,2020-07-04,0.38050544
1.0,32.5,15.0,2020-07-05,0.24476534
1.0,32.5,15.0,2020-07-06,0.2036101
1.0,32.5,15.0,2020-07-07,0.43393502
1.0,32.5,15.0,2020-07-08,0.039711192
1.0,32.5,15.0,2020-07-09,0.14368232
1.0,32.5,15.0,2020-07-10,0.16534296
1.0,32.5,15.0,2020-07-11,0.21805054
1.0,32.5,15.0,2020-07-12,0.45415163
1.0,32.5,15.0,2020-07-13,0.5725632
1.0,32.5,15.0,2020-07-14,0.3364621
1.0,32.5,15.0,2020-07-15,0.066425994
1.0,32.5,15.0,2020-07-16,0.1429603
1.0,32.5,15.0,2020-07-17,0.26281586
1.0,32.5,15.0,2020-07-18,0.14873646
1.0,32.5,15.0,2020-07-19,0.03176895
1.0,32.5,15.0,2020-07-20,0.16678701
1.0,32.5,15.0,2020-07-21,0.56750906
1.0,32.5,15.0,2020-07-22,0.5790614
1.0,32.5,15.0,2020-07-23,0.044765342
1.0,32.5,15.0,2020-07-24,0.266426
1.0,32.5,15.0,2020-07-25,0.46931407
1.0,32.5,15.0,2020-07-26,0.299639
1.0,32.5,15.0,2020-07-27,0.4967509
1.0,32.5,16.0,2020-04-01,0.22599278
1.0,32.5,16.0,2020-04-02,0.40433213
1.0,32.5,16.0,2020-04-03,0.45487365
1.0,32.5,16.0,2020-04-04,0.45342958
1.0,32.5,16.0,2020-04-05,0.2469314
1.0,32.5,16.0,2020-04-06,0.36317688
1.0,32.5,16.0,2020-04-07,0.36895308
1.0,32.5,16.0,2020-04-08,0.36462092
1.0,32.5,16.0,2020-04-09,0.3833935
1.0,32.5,16.0,2020-04-10,0.06498195
1.0,32.5,16.0,2020-04-11,0.03176895
1.0,32.5,16.0,2020-04-12,0.38989168
1.0,32.5,16.0,2020-04-13,0.4296029
1.0,32.5,16.0,2020-04-14,0.41516244
1.0,32.5,16.0,2020-04-15,0.40866426
1.0,32.5,16.0,2020-04-16,0.36173287
1.0,32.5,16.0,2020-04-17,0.43104693
1.0,32.5,16.0,2020-04-18,0.028158844
1.0,32.5,16.0,2020-04-19,0.046209387
1.0,32.5,16.0,2020-04-20,0.43826717
1.0,32.5,16.0,2020-04-21,0.28808662
1.0,32.5,16.0,2020-04-22,0.44765344
1.0,32.5,16.0,2020-04-23,0.44115525
1.0,32.5,16.0,2020-04-24,0.39061373
1.0,32.5,16.0,2020-04-25,0.4303249
1.0,32.5,16.0,2020-04-26,0.4296029
1.0,32.5,16.0,2020-04-27,0.41877255
1.0,32.5,16.0,2020-04-28,0.4259928
1.0,32.5,16.0,2020-04-29,0.22238268
1.0,32.5,16.0,2020-04-30,0.19927798
1.0,32.5,16.0,2020-05-01,0.044765342
1.0,32.5,16.0,2020-05-02,0.40866426
1.0,32.5,16.0,2020-05-03,0.26570398
1.0,32.5,16.0,2020-05-04,0.41083032
1.0,32.5,16.0,2020-05-05,0.44476536
1.0,32.5,16.0,2020-05-06,0.2202166
1.0,32.5,16.0,2020-05-07,0.22382672
1.0,32.5,16.0,2020-05-08,0.19350182
1.0,32.5,16.0,2020-05-09,0.41660652
1.0,32.5,16.0,2020-05-10,0.3711191
1.0,32.5,16.0,2020-05-11,0.4296029
1.0,32.5,16.0,2020-05-12,0.28736463
1.0,32.5,16.0,2020-05-13,0.03032491
1.0,32.5,16.0,2020-05-14,0.1768953
1.0,32.5,16.0,2020-05-15,0.38050544
1.0,32.5,16.0,2020-05-16,0.11407942
1.0,32.5,16.0,2020-05-17,0.18267149
1.0,32.5,16.0,2020-05-18,0.40072203
1.0,32.5,16.0,2020-05-19,0.4093863
1.0,32.5,16.0,2020-05-20,0.42238268
1.0,32.5,16.0,2020-05-21,0.33718413
1.0,32.5,16.0,2020-05-22,0.05703971
1.0,32.5,16.0,2020-05-23,0.36534297
1.0,32.5,16.0,2020-05-24,0.35956678
1.0,32.5,16.0,2020-05-25,0.45487365
1.0,32.5,16.0,2020-05-26,0.4209386
1.0,32.5,16.0,2020-05-27,0.3393502
1.0,32.5,16.0,2020-05-28,0.18411553
1.0,32.5,16.0,2020-05-29,0.17761734
1.0,32.5,16.0,2020-05-30,0.366787
1.0,32.5,16.0,2020-05-31,0.22671479
1.0,32.5,16.0,2020-06-01,0.40288806
1.0,32.5,16.0,2020-06-02,0.30252707
1.0,32.5,16.0,2020-06-03,0.3501805
1.0,32.5,16.0,2020-06-04,0.38989168
1.0,32.5,16.0,2020-06-05,0.4057762
1.0,32.5,16.0,2020-06-06,0.45776173
1.0,32.5,16.0,2020-06-07,0.058483753
1.0,32.5,16.0,2020-06-08,0.42021662
1.0,32.5,16.0,2020-06-09,0.2635379
1.0,32.5,16.0,2020-06-10,0.033212997
1.0,32.5,16.0,2020-06-11,0.38772565
1.0,32.5,16.0,2020-06-12,0.42166063
1.0,32.5,16.0,2020-06-13,0.42888087
1.0,32.5,16.0,2020-06-14,0.14873646
1.0,32.5,16.0,2020-06-15,0.041877255
1.0,32.5,16.0,2020-06-16,0.37184116
1.0,32.5,16.0,2020-06-17,0.35956678
1.0,32.5,16.0,2020-06-18,0.27436823
1.0,32.5,16.0,2020-06-19,0.43465707
1.0,32.5,16.0,2020-06-20,0.21227436
1.0,32.5,16.0,2020-06-21,0.066425994
1.0,32.5,16.0,2020-06-22,0.20072202
1.0,32.5,16.0,2020-06-23,0.43104693
1.0,32.5,16.0,2020-06-24,0.33212996
1.0,32.5,16.0,2020-06-25,0.4368231
1.0,32.5,16.0,2020-06-26,0.09675091
1.0,32.5,16.0,2020-06-27,0.2808664
1.0,32.5,16.0,2020-06-28,0.28447652
1.0,32.5,16.0,2020-06-29,0.032490976
1.0,32.5,16.0,2020-06-30,0.05703971
1.0,32.5,16.0,2020-07-01,0.34223825
1.0,32.5,16.0,2020-07-02,0.116245486
1.0,32.5,16.0,2020-07-03,0.4064982
1.0,32.5,16.0,2020-07-04,0.24837545
1.0,32.5,16.0,2020-07-05,0.1400722
1.0,32.5,16.0,2020-07-06,0.1870036
1.0,32.5,16.0,2020-07-07,0.233213
1.0,32.5,16.0,2020-07-08,0.033935018
1.0,32.5,16.0,2020-07-09,0.09169675
1.0,32.5,16.0,2020-07-10,0.07797834
1.0,32.5,16.0,2020-07-11,0.22527075
1.0,32.5,16.0,2020-07-12,0.3393502
1.0,32.5,16.0,2020-07-13,0.41660652
1.0,32.5,16.0,2020-07-14,0.22599278
1.0,32.5,16.0,2020-07-15,0.041155234
1.0,32.5,16.0,2020-07-16,0.11696751
1.0,32.5,16.0,2020-07-17,0.1501805
1.0,32.5,16.0,2020-07-18,0.13212997
1.0,32.5,16.0,2020-07-19,0.03104693
1.0,32.5,16.0,2020-07-20,0.17039712
1.0,32.5,16.0,2020-07-21,0.44765344
1.0,32.5,16.0,2020-07-22,0.2859206
1.0,32.5,16.0,2020-07-23,0.044765342
1.0,32.5,16.0,2020-07-24,0.2036101
1.0,32.5,16.0,2020-07-25,0.28736463
1.0,32.5,16.0,2020-07-26,0.3032491
1.0,32.5,16.0,2020-07-27,0.33501804
1.0,32.5,17.0,2020-04-01,0.13501805
1.0,32.5,17.0,2020-04-02,0.17111912
1.0,32.5,17.0,2020-04-03,0.21444044
1.0,32.5,17.0,2020-04-04,0.19855596
1.0,32.5,17.0,2020-04-05,0.11696751
1.0,32.5,17.0,2020-04-06,0.16389892
1.0,32.5,17.0,2020-04-07,0.16462094
1.0,32.5,17.0,2020-04-08,0.16317691
1.0,32.5,17.0,2020-04-09,0.18122745
1.0,32.5,17.0,2020-04-10,0.033212997
1.0,32.5,17.0,2020-04-11,0.07653429
1.0,32.5,17.0,2020-04-12,0.19422382
1.0,32.5,17.0,2020-04-13,0.20072202
1.0,32.5,17.0,2020-04-14,0.14584838
1.0,32.5,17.0,2020-04-15,0.17978339
1.0,32.5,17.0,2020-04-16,0.118411556
1.0,32.5,17.0,2020-04-17,0.19133574
1.0,32.5,17.0,2020-04-18,0.033212997
1.0,32.5,17.0,2020-04-19,0.006498195
1.0,32.5,17.0,2020-04-20,0.22093864
1.0,32.5,17.0,2020-04-21,0.17906137
1.0,32.5,17.0,2020-04-22,0.21732853
1.0,32.5,17.0,2020-04-23,0.21588446
1.0,32.5,17.0,2020-04-24,0.18772563
1.0,32.5,17.0,2020-04-25,0.18628159
1.0,32.5,17.0,2020-04-26,0.20938627
1.0,32.5,17.0,2020-04-27,0.20794225
1.0,32.5,17.0,2020-04-28,0.21444044
1.0,32.5,17.0,2020-04-29,0.10758123
1.0,32.5,17.0,2020-04-30,0.0700361
1.0,32.5,17.0,2020-05-01,0.015884476
1.0,32.5,17.0,2020-05-02,0.19711192
1.0,32.5,17.0,2020-05-03,0.12924188
1.0,32.5,17.0,2020-05-04,0.2064982
1.0,32.5,17.0,2020-05-05,0.21010831
1.0,32.5,17.0,2020-05-06,0.048375454
1.0,32.5,17.0,2020-05-07,0.10902527
1.0,32.5,17.0,2020-05-08,0.16028881
1.0,32.5,17.0,2020-05-09,0.19566788
1.0,32.5,17.0,2020-05-10,0.20072202
1.0,32.5,17.0,2020-05-11,0.21877256
1.0,32.5,17.0,2020-05-12,0.13574007
1.0,32.5,17.0,2020-05-13,0.03176895
1.0,32.5,17.0,2020-05-14,0.22960289
1.0,32.5,17.0,2020-05-15,0.21949458
1.0,32.5,17.0,2020-05-16,0.05198556
1.0,32.5,17.0,2020-05-17,0.16317691
1.0,32.5,17.0,2020-05-18,0.2599278
1.0,32.5,17.0,2020-05-19,0.20216607
1.0,32.5,17.0,2020-05-20,0.22166064
1.0,32.5,17.0,2020-05-21,0.20577617
1.0,32.5,17.0,2020-05-22,0.0700361
1.0,32.5,17.0,2020-05-23,0.22960289
1.0,32.5,17.0,2020-05-24,0.22093864
1.0,32.5,17.0,2020-05-25,0.22093864
